id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13310836,Between Northern Blvd. and Main Street.,75216989,Wenqin,Queens,Flushing,40.7662,-73.82854,Private room,35,1,67,2019-06-01,1.78,4,339
13311392,420 friendly COZY BRICK EXPOSED PVT RM,75030544,Sunny,Brooklyn,Bedford-Stuyvesant,40.68155,-73.91435,Private room,70,12,27,2019-06-16,0.73,4,342
13311896,Cultural and Cozy in Crown Heights,35313655,Skye,Brooklyn,Crown Heights,40.67389,-73.93974,Private room,80,3,1,2016-06-15,0.03,1,0
13312914,Unique art loft in Bushwick! 1 block from train!,25614735,Brad,Brooklyn,Bushwick,40.69809,-73.93435,Private room,75,2,0,,,1,0
13312968,"Perfect, Charming Greenpoint Bedroom in 3BR Apt",52699613,Julia,Brooklyn,Greenpoint,40.73356,-73.96001,Private room,79,1,0,,,1,0
13313377,"NYCT02-1 Canal St, Tribeca, Soho, LES, NYU",39890192,Laura,Manhattan,Chinatown,40.71552,-73.99731,Private room,84,14,25,2019-06-19,0.71,12,89
13313576,Bright and orderly 1 BR apartment in LES,75246219,Gabriel,Manhattan,Lower East Side,40.72075,-73.98733,Entire home/apt,172,3,3,2016-07-10,0.08,1,0
13314206,Beautiful Spacious  Apt. in Washington Heights!,2383846,Lisa,Manhattan,Washington Heights,40.83945,-73.94353,Entire home/apt,110,14,5,2018-08-24,0.14,1,0
13314442,Private bedroom in a 4 bed apartment in Bushwick!,35494785,Jonathan,Brooklyn,Bushwick,40.70044,-73.93909,Private room,55,1,1,2016-06-19,0.03,1,0
13314752,Astoria-LIC Private Room,75061595,Cesar,Queens,Long Island City,40.76053,-73.92977,Private room,78,2,27,2017-08-21,0.72,1,0
13315551,Charming Private Flat,8387315,Nicky,Brooklyn,Midwood,40.61567,-73.95488,Entire home/apt,115,1,75,2019-07-07,2.00,1,81
13315940,Columbia University Spacious Clean 1 BR Apartment,14105586,Justin,Manhattan,Morningside Heights,40.80904,-73.95807,Entire home/apt,180,3,1,2016-07-01,0.03,1,0
13315967,Authentic Industrial Loft with 35ft ceilings.,75275467,Yaron,Bronx,Port Morris,40.80884,-73.9302,Entire home/apt,139,2,28,2019-05-28,0.80,4,131
13316028,Duplex Condo in Williamsburg- Pvt Ensuite Bath!,6459374,Juan,Brooklyn,Greenpoint,40.72446,-73.95235,Private room,120,2,10,2017-12-05,0.27,1,0
13316545,"Great Place in Brooklyn, Close to Everything",75281770,Janea,Brooklyn,East Flatbush,40.65112,-73.95165,Entire home/apt,77,2,1,2016-06-15,0.03,1,0
13316577,Spacious Upper Eastside Apt available July-August,7333982,Paulo,Manhattan,Upper East Side,40.77614,-73.94626,Entire home/apt,150,7,1,2016-08-20,0.03,1,0
13316988,Great room close to Columbia University and Subway,11684392,Thomas,Manhattan,Upper West Side,40.79951,-73.96767,Private room,67,5,1,2016-07-24,0.03,1,0
13318239,"Pleasant, peaceful & charming apt",75302217,C-Van,Manhattan,East Harlem,40.7885,-73.9494,Entire home/apt,159,30,12,2018-11-06,0.35,2,0
13318272,Big Bedroom in Spacious Apt in East Williamsburg,185394,Gregory,Brooklyn,Williamsburg,40.70485,-73.94472,Private room,100,1,3,2016-06-27,0.08,2,0
13324758,Sunny & Comfy room in Crown Heights,34547856,Angelica,Brooklyn,Crown Heights,40.67437,-73.95711,Private room,65,2,0,,,1,0
13325664,"2 bed, 2 bath, roof deck artsy gem in East Village",38403770,Stacey,Manhattan,East Village,40.72792,-73.98106,Entire home/apt,199,2,4,2019-07-01,0.11,1,0
13325767,Cozy Room In Brooklyn,10864311,Habib,Brooklyn,Clinton Hill,40.69248,-73.96899,Private room,75,3,7,2019-01-02,0.25,1,0
13326584,"Cosy room in NYC, two blocks from Central Park!",37218085,Marie,Manhattan,Upper West Side,40.79964,-73.96437,Private room,70,3,2,2016-08-13,0.06,1,0
13326731,Cozy room with Queen bed in spacious loft.,75275467,Yaron,Bronx,Port Morris,40.80872,-73.93051,Private room,49,2,59,2019-06-11,1.59,4,148
13327345,Full size bed in Petite room with exposed brick.,75275467,Yaron,Bronx,Port Morris,40.80952,-73.93025,Private room,41,2,57,2019-06-17,1.54,4,146
13328254,"Simple, Spacious Room in LES/Two Bridges Apt",20932025,David,Manhattan,Lower East Side,40.71336,-73.98977,Private room,150,3,6,2016-10-30,0.18,1,0
13328405,NEW RENOVATION 16min from TIMES SQUARE,40221604,John,Manhattan,Harlem,40.82299,-73.94486,Private room,60,1,72,2019-06-03,1.94,3,73
13329706,Charming apartment with parking in the heart of Qs,55829442,Shahar,Queens,Kew Gardens Hills,40.73078,-73.82232,Entire home/apt,40,10,4,2016-07-18,0.11,1,0
13329860,Sunny & spacious in NYC,8273903,Rohit,Queens,Astoria,40.76417,-73.92816,Entire home/apt,99,31,4,2018-10-31,0.11,1,5
13330602,Modern One Bedroom in Heart of Financial District,27977872,Dana,Manhattan,Financial District,40.70716,-74.01155,Entire home/apt,250,5,0,,,1,0
13330638,Sun-drenched apartment w/ backyard,11724504,Carli,Brooklyn,Bushwick,40.69903,-73.91722,Private room,40,4,1,2016-08-09,0.03,1,0
13330683,NYC From Astoria Queens,75443454,Ana,Queens,Ditmars Steinway,40.77293,-73.91846,Private room,100,3,34,2019-04-15,0.92,2,161
13331393,1BR Luxurious Furnished NY Apt - Times Square!,30283594,Kara,Manhattan,Theater District,40.75956,-73.98512,Entire home/apt,239,30,0,,,121,363
13332001,Beautiful Room in Brooklyn Apartment,75458749,Beck,Brooklyn,Flatbush,40.64107,-73.95325,Private room,50,4,3,2016-08-05,0.08,2,0
13332334,Strivers Row Studio,11727297,Ivonne,Manhattan,Harlem,40.81816,-73.94305,Entire home/apt,110,2,9,2017-10-01,0.26,1,0
13332859,Spacious & Quiet Brooklyn Carriage House,70713032,Daria,Brooklyn,Brooklyn Heights,40.69775,-73.99517,Entire home/apt,375,10,2,2019-06-29,0.18,1,22
13333542,Beautifully Designed Island Style Garden Suite,75478154,Malene,Brooklyn,Bedford-Stuyvesant,40.68252,-73.93863,Entire home/apt,229,4,92,2019-06-15,2.54,1,236
13333699,Artist Charming Modern Ft Greene Park 2 floor apt,3115626,Darcy And Ross,Brooklyn,Fort Greene,40.69056,-73.97752,Entire home/apt,175,2,132,2019-07-06,3.54,1,298
13333916,Clean & Private Bedroom (near N/R train),28370925,En & Lora,Brooklyn,Sunset Park,40.63849,-74.02028,Private room,40,1,84,2018-07-24,2.23,4,0
13335424,"i call it home, you'll call it home.",75506967,Mimie,Bronx,Tremont,40.84559,-73.89815,Private room,41,7,22,2019-06-24,0.61,2,68
13337150,"Luxury Room (rm4), 5 mins from Columbia",21410914,Eugene,Manhattan,Morningside Heights,40.81193,-73.95946,Private room,110,3,58,2019-06-22,1.62,6,129
13340543,"Bright, Spacious Studio in Upper East Side",75561563,Mindy,Manhattan,Upper East Side,40.76284,-73.96038,Entire home/apt,150,1,25,2018-06-26,0.67,1,0
13341570,Upper East Side Studio - Close to Met Museum,75572617,Kathryn,Manhattan,Upper East Side,40.77722,-73.94991,Entire home/apt,165,4,5,2017-10-09,0.13,1,0
13341820,Upscale 1 Bedroom Hell's Kitchen Apartment,30283594,Kara,Manhattan,Hell's Kitchen,40.76045,-73.9981,Entire home/apt,239,30,1,2017-04-20,0.04,121,365
13341955,MODERN & CONTEMPORARY STUDIO,75577166,Diana,Queens,Jackson Heights,40.75274,-73.87777,Entire home/apt,125,3,86,2019-07-02,2.39,1,271
13342037,Charming 1BR Apartment in Soho / Nolita,75575414,Michael,Manhattan,Nolita,40.72198,-73.99451,Entire home/apt,245,5,0,,,1,0
13343144,Warm and Cozy Paradise,54807420,Emmanuel,Queens,Astoria,40.75619,-73.92546,Private room,80,60,3,2017-01-19,0.10,1,83
13343199,Midwood Street Limestone,4243971,Jeanne,Brooklyn,Prospect-Lefferts Gardens,40.6602,-73.96017,Entire home/apt,329,2,15,2019-01-22,0.98,2,0
13344039,Downtown Brooklyn Apartment with Great Views!,5777244,Lyshaan,Brooklyn,Downtown Brooklyn,40.69209,-73.98499,Entire home/apt,175,1,10,2016-09-05,0.27,1,0
13346091,"Bright, Quiet Apartment near City College",2571641,Erika,Manhattan,Harlem,40.81771,-73.952,Entire home/apt,150,3,3,2017-01-01,0.08,3,0
13346113,"Entire 2 BR apartment, 15 steps from the subway!",16278677,Grant,Brooklyn,Williamsburg,40.71459,-73.93885,Entire home/apt,200,7,0,,,1,146
13346741,Great location big one bedroom on the UWS,3256433,Ira,Manhattan,Upper West Side,40.79426,-73.96914,Entire home/apt,200,10,4,2019-06-08,0.12,7,154
13347857,Private room in Williamsburg,4260505,Ania,Brooklyn,Williamsburg,40.71061,-73.94289,Private room,75,2,7,2018-02-10,0.22,1,0
13348000,"Home*Sweet*Home
Quiet neighborhood",69546772,Dave And Shaceline,Bronx,Throgs Neck,40.83166,-73.81747,Entire home/apt,89,1,192,2019-06-26,5.15,1,303
13355002,Newly renovated apt w/parking space,75730551,Jeffrey,Brooklyn,Canarsie,40.63672,-73.91154,Entire home/apt,120,2,193,2019-07-08,5.14,1,254
13355711,Private room in Washington Heights,39644709,Adriana,Manhattan,Washington Heights,40.851,-73.93141,Private room,35,3,1,2016-07-31,0.03,1,0
13355757,Private Room in Dumbo Loft,75739500,David,Brooklyn,DUMBO,40.704,-73.98464,Private room,100,3,23,2017-04-15,0.63,1,0
13355833,Private Room in Williamsburg,5628991,Christian,Brooklyn,Williamsburg,40.7194,-73.96262,Private room,85,3,0,,,1,0
13356748,"Charming, light-filled room in Williamsburg",31429931,Penny,Brooklyn,Williamsburg,40.71444,-73.94058,Private room,70,1,1,2016-09-05,0.03,1,0
13358067,bright 1 bedroom by the park,7097844,Anne,Brooklyn,Greenpoint,40.72552,-73.94489,Entire home/apt,114,2,3,2018-09-11,0.08,1,0
13358265,Full 1 Bedroom Apartment in heart of UWS,60380241,Vanessa,Manhattan,Upper West Side,40.778,-73.97912,Entire home/apt,200,2,117,2019-06-22,3.24,1,34
13358405,Delightful Brownstone,75484381,Shon,Brooklyn,Bedford-Stuyvesant,40.69485,-73.94866,Entire home/apt,225,30,0,,,1,249
13358660,Large private room in a very spacious 2 Bed/2 Bath,75773748,Halston,Manhattan,Upper West Side,40.79918,-73.9635,Private room,120,2,0,,,1,0
13359102,Lovely one bedroom - Heart of Greenwich Village,8714636,Vianney,Manhattan,Greenwich Village,40.73057,-73.99422,Entire home/apt,199,3,1,2016-12-14,0.03,1,0
13359416,"Private 1 bedroom UWS, 2 blocks from Central Park!",28557516,Thomas,Manhattan,Upper West Side,40.80286,-73.96561,Private room,55,5,0,,,1,0
13359578,Sun-filled spacious one bedroom in West Village,3148025,Nicole,Manhattan,West Village,40.73831,-74.00324,Entire home/apt,199,4,4,2019-06-15,0.11,1,127
13359647,Budget Room in large apartment (Solo Travelers+),11070120,Vernon,Bronx,Fordham,40.85927,-73.90142,Private room,40,21,23,2019-02-28,0.61,2,266
13359798,large 1 bedroom apt with private balcony Astoria,4413028,Michael,Queens,Astoria,40.76836,-73.91445,Entire home/apt,200,2,18,2019-03-17,0.49,1,6
13359877,Private Bedroom in the Heart of Williamsburg,264025,Sarah-Joan,Brooklyn,Williamsburg,40.71896,-73.95673,Private room,80,3,0,,,1,0
13360068,"Awesome one-bedroom in the UES, Manhattan",26928086,Alice,Manhattan,Upper East Side,40.77928,-73.94862,Entire home/apt,140,2,6,2017-06-30,0.17,1,0
13360600,Cosy Studio in Forest Hills,6741942,Ioannis,Queens,Rego Park,40.7234,-73.85787,Entire home/apt,50,20,2,2018-08-25,0.08,1,0
13361613,Bright Architectural Oasis w/Chef’s Kitchen #10305,8961407,Jamie,Manhattan,Harlem,40.8053,-73.94704,Entire home/apt,375,3,50,2019-05-27,1.50,3,351
13361785,"Bridge View, Designer Brick & Timber Loft",9949656,Scott,Brooklyn,Williamsburg,40.71329,-73.96586,Entire home/apt,250,3,6,2019-05-21,0.18,1,114
13362486,Bedroom in Park Slope Apartment,75828613,Colin,Brooklyn,Park Slope,40.67148,-73.97786,Private room,40,3,2,2016-08-02,0.06,1,0
13369841,Charming LES Backyard w/ brick exposed large  Bdrm,15318852,Patrick,Manhattan,Lower East Side,40.71775,-73.98612,Private room,99,2,22,2017-06-18,0.59,1,365
13370053,Spacious creative waterfront loft,75915628,Farrah,Brooklyn,Greenpoint,40.73431,-73.95928,Entire home/apt,140,2,3,2016-12-21,0.08,1,0
13370393,Charming.,13373889,Aaron,Staten Island,Concord,40.60556,-74.08274,Entire home/apt,150,7,1,2018-11-04,0.12,2,83
13371473,Cozy Bedroom in Spacious Apt in East Williamsburg,185394,Gregory,Brooklyn,Williamsburg,40.70478,-73.9435,Private room,75,1,2,2016-06-27,0.05,2,0
13371633,Charming & Spacious 1 BR; Steps to Brooklyn Museum,61265293,Robert,Brooklyn,Crown Heights,40.67383,-73.961,Private room,55,3,27,2019-06-19,0.80,1,48
13371699,Beautiful Spacious Apartment near Prospect Park,2455767,Althea,Brooklyn,Windsor Terrace,40.65867,-73.97971,Entire home/apt,145,2,78,2019-06-29,2.18,1,314
13372847,Studio apartment in Cobble Hill,75947654,Elise,Brooklyn,Carroll Gardens,40.68468,-73.99372,Entire home/apt,95,4,92,2019-06-30,2.56,1,39
13372860,Cozy and simple Bedstuy studio right by the train,16755566,Ashton,Brooklyn,Bedford-Stuyvesant,40.69076,-73.92886,Entire home/apt,69,4,5,2016-11-23,0.13,1,0
13373300,Sunny Apt in Historic Cobble Hill Brownstone,8190806,Lauren Wesley,Brooklyn,Cobble Hill,40.6885,-73.99443,Entire home/apt,175,5,53,2019-06-24,1.44,1,99
13373898,Sunny Designer Gem for Families & Couples! #10304,8961407,Jamie,Manhattan,Harlem,40.8057,-73.94689,Entire home/apt,350,3,46,2019-06-30,1.30,3,297
13374115,Charming 1 Bedroom  in Harlem,17078225,Sarah-Jane,Manhattan,Harlem,40.81551,-73.94916,Private room,119,2,16,2017-12-30,0.44,2,0
13374738,Beautifully Sunlight Harlem 2 Bedroom Apt,75968218,Carole,Manhattan,Harlem,40.80151,-73.95346,Private room,160,4,3,2016-08-04,0.08,1,0
13375642,Huge sunny bedroom with private bathroom,1949282,Kyla,Brooklyn,Bushwick,40.69407,-73.91124,Private room,55,2,38,2019-04-16,1.51,5,0
13375898,"PERFECT LOCATION, 15 MINUTES TO MANHATTAN",75981937,Cem,Queens,Astoria,40.76002,-73.92252,Private room,48,1,47,2019-06-22,1.27,2,71
13375936,Private room in the heart of West Harlem,33248485,Wyatt,Manhattan,Harlem,40.80321,-73.9521,Private room,85,1,9,2016-07-19,0.24,1,0
13376196,Great Location - Whole apt - 1 bedroom,73734452,Evan,Manhattan,Upper East Side,40.762,-73.96045,Entire home/apt,97,5,3,2017-06-16,0.08,1,0
13376767,Sun-drenched corner apartment in East-Williamsburg,279989,Moenen,Brooklyn,Williamsburg,40.70489,-73.94112,Entire home/apt,110,6,18,2019-06-15,0.52,1,0
13376886,LARGE RENOVATED STUDIO - Upper Manhattan,71496163,Landon,Manhattan,East Harlem,40.79747,-73.94106,Entire home/apt,91,1,1,2016-06-17,0.03,1,0
13376891,Super Vibey Hang,16836964,Brendan,Brooklyn,Fort Greene,40.68877,-73.97795,Entire home/apt,150,2,1,2016-06-18,0.03,1,0
13376968,Spacious Luxury In the Heart of the East Village,8278179,Will,Manhattan,East Village,40.72886,-73.98834,Private room,80,1,4,2016-07-29,0.11,1,0
13377443,"Big, airy room in beautiful apartment",76004481,Sylvia,Brooklyn,Flatbush,40.65251,-73.96325,Private room,60,4,1,2017-07-03,0.04,1,0
13377893,Spacious Room in Bushwick,74339725,Giselle,Brooklyn,Bushwick,40.69539,-73.9285,Private room,55,7,7,2019-06-18,0.19,1,0
13378096,Bushwick 1 Bedroom,16626798,Chelsea,Brooklyn,Bushwick,40.70222,-73.92947,Private room,65,21,0,,,1,0
13378177,Art-filled Mid-Century Modern Apartment,3686511,Kris,Brooklyn,Prospect-Lefferts Gardens,40.66128,-73.94797,Entire home/apt,163,3,16,2019-05-28,0.52,1,154
13378207,Sunny - Private Room in Park Slope South,63227509,Alan,Brooklyn,Sunset Park,40.65886,-73.99054,Private room,60,2,0,,,1,41
13378410,Hamilton Heights Abode,68600221,Victoria,Manhattan,Harlem,40.82429,-73.95225,Private room,54,7,2,2017-06-18,0.05,1,0
13378438,Private BR + Bathroom in brand new BK brownstone!,28283747,Allison,Brooklyn,Bedford-Stuyvesant,40.68235,-73.94686,Private room,46,7,1,2016-07-31,0.03,1,0
13378609,Experience New York from our place. (Free parking),45937956,Fahim,Queens,Jackson Heights,40.75087,-73.89365,Entire home/apt,125,2,32,2019-06-09,0.85,2,50
13378820,Sunlit 3BR Urban Retreat & Parking near City &JFK,10859834,Brian,Brooklyn,East New York,40.66405,-73.85676,Entire home/apt,150,2,179,2019-07-02,5.13,1,300
13378919,Bright & Cozy Bedroom (near N/R train),28370925,En & Lora,Brooklyn,Sunset Park,40.63909,-74.01815,Private room,47,2,87,2018-07-23,2.32,4,0
13379269,A sunny bedroom in a spacious loft,731601,Idil,Queens,Astoria,40.77159,-73.93089,Private room,40,90,0,,,2,0
13379511,Charming Brownstone in Clinton Hill,76037379,Josh+Emily,Brooklyn,Clinton Hill,40.68594,-73.96293,Entire home/apt,120,3,2,2016-11-28,0.05,1,0
13379688,Harlem Charmer,76040827,Gregory,Manhattan,Harlem,40.80184,-73.95591,Private room,67,1,8,2019-01-01,0.23,1,0
13380662,Entire Floor/1 Min from N Train/Private Entrance,61393656,Jamie,Brooklyn,Borough Park,40.62023,-73.99103,Entire home/apt,73,1,65,2019-06-22,3.49,1,3
13384425,Beautiful townhouse near Prospect Park,43242084,Petra,Brooklyn,Prospect-Lefferts Gardens,40.656,-73.95851,Entire home/apt,128,2,2,2019-07-07,2,1,133
13386091,Modern 3bd close to everything,75793151,Ella,Brooklyn,Bensonhurst,40.61448,-74.00486,Entire home/apt,121,2,24,2019-04-21,0.64,1,14
13386152,Penthouse apartment. Lots of sun and great views.,9782292,Joshua,Brooklyn,Bedford-Stuyvesant,40.68963,-73.95316,Entire home/apt,250,2,3,2017-08-15,0.08,1,0
13386360,Cozy - Perfect Location Studio LES,76103506,Catalina,Manhattan,Lower East Side,40.71962,-73.98241,Entire home/apt,80,1,4,2016-07-03,0.11,1,0
13387453,"Cute, clean studio in Central Harlem",23273780,Rahel,Manhattan,Harlem,40.81619,-73.93798,Entire home/apt,77,1,2,2016-07-06,0.05,1,0
13387572,RENOVATED STUDIO FOR 2~EAST 60TH STREET,76104209,Rated,Manhattan,Upper East Side,40.76113,-73.96092,Entire home/apt,139,30,0,,,33,362
13388210,Midtown West Private Sublet - Best Value,61391963,Corporate Housing,Manhattan,Hell's Kitchen,40.76334,-73.98909,Entire home/apt,117,30,9,2019-04-30,0.40,91,105
13388285,"Newly renovated, sunny room with a private bath",39808438,Easton,Brooklyn,Bushwick,40.68936,-73.916,Private room,75,3,23,2018-08-19,0.62,5,0
13388649,Spacious Private Home - 20m to Manhattan,1544804,Michelle,Queens,Astoria,40.76406,-73.90769,Entire home/apt,99,1,185,2019-06-19,5.28,1,211
13388929,Sunny and Spacious 3 Bedroom Apt in West Village!,43433174,Stephen,Manhattan,West Village,40.73426,-74.00236,Entire home/apt,279,3,2,2016-09-05,0.05,1,0
13389082,Ex-Artist Studio w/ Huge Skylight Guest Suite,9679974,Eddie,Manhattan,East Village,40.72966,-73.98187,Entire home/apt,140,2,55,2018-07-02,1.47,1,0
13389177,Spacious East 39th Street Furnished Studio,2856748,Ruchi,Manhattan,Murray Hill,40.74637,-73.97207,Entire home/apt,200,30,0,,,49,364
13389280,"West 55th street, Lux 1bd Serviced Apartment",22541573,Ken,Manhattan,Theater District,40.76375,-73.98387,Entire home/apt,257,30,0,,,87,364
13389756,Spacious Light Palace in Heart of Williamsburg,6574489,Jilly,Brooklyn,Williamsburg,40.71769,-73.95275,Private room,95,2,9,2017-03-16,0.24,1,0
13391063,Minimalist bedroom with garden access,51765884,Caitlin,Brooklyn,Greenpoint,40.72523,-73.95218,Private room,65,5,0,,,1,0
13391165,"Gorgeous Room in EV, Private Patio, Open Kitchen!",34706197,Imri,Manhattan,East Village,40.72768,-73.98739,Private room,149,4,25,2019-06-13,0.68,2,156
13392143,Astoria: 2 Weeks July 1st - 14th,39175915,Wesley,Queens,Ditmars Steinway,40.77643,-73.91364,Private room,29,14,0,,,1,0
13392392,Sunny Apartment with Private Roof (East Village),10032007,Zachary,Manhattan,East Village,40.72591,-73.98917,Entire home/apt,250,1,2,2016-10-12,0.05,1,0
13392646,Prime Beautiful Brooklyn Brownstone,76173252,Victoria,Brooklyn,Carroll Gardens,40.68132,-73.99757,Entire home/apt,150,2,14,2017-11-25,0.38,1,0
13392858,A Small Kingdom in the Clouds,16437254,Benjamin,Brooklyn,Boerum Hill,40.68724,-73.98497,Entire home/apt,120,30,7,2019-06-19,0.38,21,342
13392941,Private Bedroom w/ Queen Bed in Financial District,23335662,Kyle,Manhattan,Financial District,40.70514,-74.00921,Private room,85,1,3,2016-06-30,0.08,1,0
13393092,Deluxe 1-Bedroom near Empire State Building!,30283594,Kara,Manhattan,Midtown,40.75186,-73.97062,Entire home/apt,259,30,0,,,121,184
13394065,Beautiful and convenient room in Long Island city!,35029020,Danai,Queens,Long Island City,40.75174,-73.92967,Entire home/apt,90,7,0,,,1,0
13394404,Charming Cozy 1 bedroom wood fl plenty of closets,29899972,Antonio,Queens,Astoria,40.75855,-73.91616,Entire home/apt,74,2,0,,,1,0
13394558,MY ADORABLE BOWERY PLACE,76192815,Sam,Manhattan,Little Italy,40.71938,-73.9952,Entire home/apt,90,31,9,2019-02-20,0.24,5,221
13394748,Cozy Spacious Double Bed #2A Near JFK & J Train,62843071,Kevin And Kitty,Queens,Woodhaven,40.69628,-73.85255,Private room,45,1,141,2019-07-03,3.77,4,287
13395084,Family getaway.,74789787,Sabina,Brooklyn,Clinton Hill,40.69558,-73.96872,Private room,100,7,2,2016-08-13,0.06,1,0
13395329,Garden Flat Next to Central Park w/ Large Terrace,71679540,Brook,Manhattan,Morningside Heights,40.80273,-73.95924,Private room,89,1,131,2019-07-04,3.62,1,165
13395362,Updated 1 Bedroom Midtown West,61391963,Corporate Housing,Manhattan,Hell's Kitchen,40.76409,-73.99122,Entire home/apt,199,30,4,2018-03-31,0.14,91,0
13395513,Entire apartment in the heart of SOHO,74994238,Godfrey,Manhattan,SoHo,40.7207,-73.99815,Entire home/apt,76,30,10,2019-06-11,0.31,1,30
13395955,Adorable Prospect Heights 1 Bedroom,34468399,Nancy,Brooklyn,Prospect Heights,40.67649,-73.96697,Entire home/apt,143,31,3,2018-07-21,0.08,1,0
